smiles,pACT
C[C@H](CCC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@H](O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)O[C@@H]3CC[C@@]4(C)[C@@H](C3)C[C@H](O)[C@@H]3[C@@H]4CC[C@]4(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]34)CC[C@@H]12)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.58
C[C@H](CCCN(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)CCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,6.96
C[C@H](CCCOC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.57
C[C@H](CCc1cn([C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]23)nn1)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7.62
C[C@H](CCc1cn([C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)nn1)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7.6
C[C@H](C[C@H](O)[C@@H](O)C(C)(C)O)C1=C2C[C@H](O)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1,4.41
C[C@H](C[C@H](O)[C@@H](O)C(C)(C)O)C1=C2C[C@H](O)[C@H]3[C@@]4(C)CCCC(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1,4.1
C[C@H](C[C@H](O)[C@@H](O)C(C)(C)O)[C@]12CC[C@@]3(C)[C@@]1(C[C@H](O)[C@H]1[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]13C)O2,6.22
C[C@H](C[C@H](OC(=O)CNC(=O)OC(C)(C)C)[C@@H](OC(=O)CNC(=O)OC(C)(C)C)C(C)(C)O)C1=C2C[C@H](OC(=O)CNC(=O)OC(C)(C)C)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1,4.03
C[C@H](C[C@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)C(C)(C)O[Si](C)(C)C)C1=C2C[C@H](O[Si](C)(C)C)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1,4.7
C[C@H](C[C@](O)(CC(=O)O)C1OC1(C)C)C1=C2C[C@H](O)[C@@H]3[C@H](CCC4C(C)(C)C(=O)CC[C@@]43C)[C@@]2(C)CC1,6.22
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,10.19
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)OCCS,4.38
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)OCCSSCCO,4.94
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(OCCOC(=O)[C@@H](N)Cc1ccccc1)OCCOC(=O)[C@@H](N)Cc1ccccc1.Cl,5.53
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(OCOC(=O)OC1CCCC1)OCOC(=O)OC1CCCC1.O=C(O)/C=C/C(=O)O,5.14
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(OCOC(=O)OC1CCCCC1)OCOC(=O)OC1CCCCC1.O=C(O)/C=C/C(=O)O,5.23
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(OCOC(=O)OCc1ccccc1)OCOC(=O)OCc1ccccc1.O=C(O)/C=C/C(=O)O,5.26
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)([O-])[S-].[Na+].[Na+],5.55
C[C@H](N)C(=O)OC1CCN(S(=O)(=O)c2cc(C(=O)Nc3cc(F)c(F)c(F)c3)ccc2F)CC1,6.55
C[C@H](N)C(=O)OCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCOC(=O)[C@H](C)N.Cl,4.9
C[C@H](N)C(=O)SCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCSC(=O)[C@H](C)N.Cl,5.81
C[C@H](NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1)C(=O)OC(C)(C)C,6.6
C[C@H](NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1)C(=O)OCC(C)(C)C,8.52
C[C@H](NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1)C(=O)OCc1ccccc1,8.12
C[C@H](NS(=O)(=O)c1cc(C(=O)Nc2ccc(F)c(C#N)c2)n(C)c1)C(F)(F)F,7.35
C[C@H]1Cn2ncc(N3CC(c4ccccc4)CC3=O)c2CN1C(=O)Nc1cc(F)c(F)c(F)c1,8.05
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,5.64
C[C@]1(CO)[C@H]2CC[C@@]3(CO3)[C@@H](/C=C/C3=CCOC3=O)[C@]2(C)CC[C@H]1O,4.11
C[N+](C)([O-])CCc1c[nH]c2ccc(Br)cc12,5.27
C[N+](C)([O-])CCc1c[nH]c2ccc(Cl)cc12,5.08
C[N+](C)([O-])CCc1c[nH]c2ccccc12,4.75
Cc1c(-c2ccc(F)nc2F)nn(Cc2ccc(Cl)cc2)c(=O)c1C,5.91
Cc1c(Br)c(=O)[nH]c(=O)n1COC(CO)CO,4.49
Cc1c(C(=O)C(=O)N2CCN(C)CC2)c(C)n(C)c1C(=O)Nc1ccc(F)c(F)c1,8.3
Cc1c(C(=O)C(=O)NCc2ccccn2)c(C)n(C)c1C(=O)Nc1ccc(F)c(F)c1,6.8
Cc1c(C(=O)C(=O)NCc2nccn2C)c(C)n(C)c1C(=O)Nc1ccc(F)c(F)c1,8.0
Cc1c(C(=O)C(=O)Nc2ccccn2)c(C)n(C)c1C(=O)Nc1ccc(F)c(F)c1,8.4
Cc1c(C(=O)C(=O)Nc2nc3ccccc3[nH]2)c(C)n(C)c1C(=O)Nc1ccc(F)c(F)c1,6.68
Cc1c(C(=O)C(=O)Nc2nccs2)c(C)n(C)c1C(=O)Nc1ccc(F)c(F)c1,8.22
Cc1c(C(=O)NCc2ccccc2)sc(N)c1C(N)=O,5.0
Cc1c(C(=O)Nc2cc(F)c(F)c(Cl)c2)sc(N)c1C(N)=O,5.34
Cc1c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)sc(N)c1C(N)=O,5.34
Cc1c(C(=O)Nc2ccc(F)c(C#N)c2)sc(N)c1C(N)=O,6.33
Cc1c(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)sc(N)c1C(N)=O,5.92
Cc1c(C(=O)Nc2ccc(F)c(C(F)F)c2)sc(N)c1C(N)=O,6.96
Cc1c(C(=O)Nc2ccc(F)c(Cl)c2)sc(N)c1C(N)=O,6.51
Cc1c(C(=O)Nc2ccc(F)c(F)c2)sc(N)c1C#N,5.0
Cc1c(C(=O)Nc2ccc(F)c(F)c2)sc(N)c1C(=O)Nc1ccc(F)c(F)c1,5.44
Cc1c(C(=O)Nc2ccc(F)c(F)c2)sc(N)c1C(=O)Nc1ccccc1,5.47
Cc1c(C(=O)Nc2ccc(F)c(F)c2)sc(N)c1C(N)=O,6.12
Cc1c(C(=O)Nc2ccc(F)cc2)sc(N)c1C(N)=O,5.52
Cc1c(C(=O)Nc2ccccc2)sc(N)c1C(=O)Nc1ccc(F)c(F)c1,5.62
Cc1c(C(=O)Nc2ccccc2)sc(N)c1C(=O)Nc1ccccc1,5.5
Cc1c(C(=O)Nc2ccccc2)sc(N)c1C(N)=O,5.47
Cc1c(C(=O)Nc2ccccc2)sc(NC(=O)Cc2ccc(F)c(F)c2)c1C(N)=O,5.0
Cc1c(C(=O)Nc2ccccc2)sc(NC(=O)c2cc(Cl)cc(Cl)c2)c1C(N)=O,5.57
Cc1c(C(=O)Nc2ccccc2)sc(NC(=O)c2ccc(S(C)(=O)=O)cc2)c1C(N)=O,5.85
Cc1c(C(=O)Nc2ccccc2)sc(NC(=O)c2ccsc2)c1C(N)=O,5.68
Cc1c(C(=O)Nc2ccccc2)sc(NC(=O)c2cn[nH]c2)c1C(N)=O,5.33
Cc1c(C(=O)Nc2ccccc2)sc(NC(=O)c2csc([N+](=O)[O-])c2)c1C(N)=O,5.54
Cc1c(C(=O)Nc2ccccc2)sc(NC(=O)c2nccs2)c1C(N)=O,5.39
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,5.0
Cc1c(F)ccc(NC(=O)c2cccc(S(=O)(=O)NC3(C)COC3)c2)c1C,5.78
Cc1c(F)ccc(NC(=O)c2cccc(S(=O)(=O)N[C@H]3CCOC3)c2)c1F,6.11
Cc1c(I)c(=O)[nH]c(=O)n1COCCO,4.51
Cc1c(NC(=O)c2cccc(S(=O)(=O)N[C@H]3CCOC3)c2)ccc(F)c1F,5.72
Cc1c([N+](=O)[O-])c(=O)[nH]c(=O)n1COCCO,4.69
Cc1c2c(c(C(=O)Nc3ccc(F)c(Cl)c3)n1C)CC[C@@H]2NC(=O)OCc1ncn(C)n1,6.94
Cc1cc(-c2ccc(F)nc2F)cn(Cc2ccc(Cl)cc2)c1=O,5.26
Cc1cc(-c2ccc(F)nc2F)nn(Cc2ccc(Cl)cc2)c1=O,7.06
Cc1cc(=O)[nH]c(=O)n1COCCO,4.6
Cc1cc(C)cc(-c2cc(NC(=O)c3ccccc3O)c[nH]c2=O)c1,4.6
Cc1cc(C)cc(Cc2nc(SCCOc3ccc([N+](=O)[O-])cc3)[nH]c(=O)c2I)c1,5.16
Cc1cc(C)cc(Cc2nc(SCCOc3ccccc3)[nH]c(=O)c2I)c1,5.05
Cc1cc(C)cc(Cc2nc(SCCc3ccc([N+](=O)[O-])cc3)[nH]c(=O)c2I)c1,5.01
Cc1cc(C)cc(Cc2nc(SCc3ccc(C#N)cc3)[nH]c(=O)c2I)c1,5.15
Cc1cc(C)cc(Cc2nc(SCc3ccc([N+](=O)[O-])cc3)[nH]c(=O)c2I)c1,5.18
Cc1cc(C)n2[nH]c(=S)nc2n1,6.92
Cc1cc(C)n2nc(S)nc2c1,6.92
Cc1cc(F)cc(NC(=O)c2cccc(S(=O)(=O)NC3CCCC3)c2)c1,5.82
Cc1cc(F)ccc1C(=O)N/C(C(=O)N[C@H](CO)Cc1ccccc1)=C(\Br)c1ccccc1,6.48
Cc1cc(F)ccc1Nc1nn(C2CC2)c2ccc(S(=O)(=O)N3CCC(O)CC3)cc12,5.94
Cc1cc(NC(=O)N2CCC(=O)[C@H]3CCCC[C@H]32)ccc1F,6.42
Cc1cc(NC(=O)c2c(N)sc(C(=O)Nc3ccccc3)c2C)ccc1F,6.17
Cc1cc(NC(=O)c2cccc(S(=O)(=O)NC(C)C)c2)ccc1F,6.82
Cc1cc(NC(=O)c2cccc(S(=O)(=O)NC3(C)COC3)c2)c(C)cc1F,5.72
Cc1cc(NC(=O)c2cccc(S(=O)(=O)NC3(C)COC3)c2)ccc1F,6.52
Cc1cc(NC(=O)c2cccc(S(=O)(=O)NC3CCCC3)c2)ccc1F,6.38
Cc1cc(NC(=O)c2cccc(S(=O)(=O)N[C@H]3CCOC3)c2)c(F)cc1F,5.48
Cc1cc(NC(=O)c2cccc(S(=O)(=O)N[C@H]3CCOC3)c2)ccc1F,6.37
Cc1cc(NC(=O)c2sc(N)c(C#N)c2C)ccc1F,5.7
Cc1cc(NC(=O)c2sc(N)c(C(N)=O)c2C)ccc1Br,5.15
Cc1cc(NC(=O)c2sc(N)c(C(N)=O)c2C)ccc1Cl,5.77
Cc1cc(NC(=O)c2sc(N)c(C(N)=O)c2C)ccc1F,6.68
Cc1cc(Nc2n[nH]c3ccc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,6.54
Cc1cc(Nc2nn(C3CC3)c3cc(F)c(S(=O)(=O)N4CCOCC4)cc23)ccc1F,6.68
Cc1cc(Nc2nn(C3CC3)c3ccc(S(=O)(=O)N4CCC(O)CC4)cc23)ccc1F,7.5
Cc1cc(Nc2nn(C3CC3)c3ccc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,7.24
Cc1cc(Nc2nn(C3CC3)c3ccc(S(=O)(=O)N4C[C@@H]5C[C@H]4CO5)cc23)ccc1F,7.35
Cc1cc(Nc2nn(C3CC3)c3cnc(S(=O)(=O)N4CCC(O)CC4)cc23)ccc1F,9.6
Cc1cc(Nc2nn(C3CC3)c3cnc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,7.38
Cc1cc(Nc2nn(CC(F)(F)F)c3ccc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,6.62
Cc1cc(Nc2nn(CC(F)F)c3ccc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,6.64
Cc1cc(Nc2nn(CCF)c3ccc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,6.39
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,4.52
Cc1cc([N+](=O)[O-])c(Cl)cc1NC(=O)c1ccccc1O,6.55
Cc1cc2c(=O)c3cccc(Cl)c3oc2cc1N1CCC(C(=O)O)C1,6.12
Cc1ccc(-c2cc(=O)c3cccc(Cl)c3o2)cc1O[C@H]1C[C@@H](C(=O)O)C1,6.31
Cc1ccc(-c2cc(C(=O)N3CCC(Cc4ccccc4)CC3)c3ccccc3n2)cc1,4.93
Cc1ccc(-c2cc(C(=O)N3CCN(C/C=C/c4ccccc4)CC3)c3ccccc3n2)cc1C,5.25
Cc1ccc(-c2cc(C(=O)N3CCN(Cc4ccccc4)CC3)c3ccccc3n2)cc1,4.84
Cc1ccc(-c2cn([C@]3(CO)O[C@@H](n4ccc(N)nc4=O)[C@@H](F)[C@@H]3O)nn2)cc1,8.0
Cc1ccc(-c2nn(Cc3ccc(C#N)cc3)c(=O)c3ccccc23)c(F)n1,6.09
Cc1ccc(-c2nnc3sc(CN)cn23)cc1,4.46
Cc1ccc(/C(Br)=C(/NC(=O)c2ccccc2)C(=O)N2CCCCC2)cc1,5.55
Cc1ccc(/C(Cl)=C(/NC(=O)c2ccccc2)C(=O)N2CCCCC2)cc1,5.96
Cc1ccc(C(=O)Nc2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)cc1,5.38
Cc1ccc(C(=O)Nc2ncc(Cl)s2)c(O)c1,6.92
Cc1ccc(C(=O)Nc2ncc([N+](=O)[O-])s2)c(O)c1,5.89
Cc1ccc(C(=O)Nc2sc(C(=O)Nc3ccccc3)c(C)c2C(N)=O)s1,5.46
Cc1ccc(C(=O)n2c(CCN3C(=O)c4ccccc4C3=O)nc3cc(Cl)c(Cl)cc32)cc1,4.27
Cc1ccc(C2=CC(c3c(F)cccc3Cl)n3ncnc3N2)cc1C,5.77
Cc1ccc(C2CC(c3c(F)cccc3Cl)n3ncnc3N2)cc1C,5.66
Cc1ccc(CNC(=O)/C=C/c2coc3cc(O)ccc3c2=O)cc1,4.85
Cc1ccc(COP(=O)(CO[C@H](C)Cn2cnc3c(N)ncnc32)N[C@@H](C)C(=O)OC(C)C)cc1,6.73
Cc1ccc(Cl)c2oc3cc(N4CCC(C(=O)O)C4)ccc3c(=O)c12,5.95
Cc1ccc(Cn2c(CCN)nc3cc(Cl)c(Cl)cc32)cc1,5.85
Cc1ccc(Cn2c(CCN3C(=O)c4ccccc4C3=O)nc3cc(Cl)c(Cl)cc32)cc1,6.16
Cc1ccc(NC(=O)c2cccc(S(=O)(=O)NC3CCCC3)c2)cc1F,4.82
Cc1ccc(O)c(C(=O)Nc2ncc(Cl)s2)c1,6.92
Cc1ccc(S(=O)(=O)Cc2nc3c(Cn4ccnc4)c(O)ccc3n2C)cc1,4.2
Cc1ccc(S(=O)(=O)N/N=C2\CC[C@@]3(C)[C@@H](CC[C@@]4(C)[C@H]3[C@@H](O)CC3=C([C@H](C)C[C@H](O)[C@@H](O)C(C)(C)O)CC[C@@]34C)C2(C)C)cc1,4.54
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)nc(N)n3S(=O)(=O)C(C)C)cc1,4.8
Cc1ccc(S(=O)(=O)Nc2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)cc1,5.32
Cc1ccc(S(=O)(=O)Oc2cc(-c3ccccn3)[nH]n2)cc1,4.63
Cc1ccc(S(=O)(=O)Oc2cc(CSc3ccccn3)[nH]n2)cc1,4.84
Cc1ccc(S(=O)(=O)n2c(CCCN3C(=O)c4ccccc4C3=O)nc3cc(Cl)c(Cl)cc32)cc1,6.47
Cc1ccc(S(=O)(=O)n2c(CCN3C(=O)C=CC3=O)nc3cc(Cl)c(Cl)cc32)cc1,6.17
Cc1ccc(S(=O)(=O)n2c(CCN3C(=O)c4ccccc4C3=O)nc3cc(Cl)c(Cl)cc32)cc1,5.54
Cc1ccc(S(=O)(=O)n2c(CCN3C(=O)c4ccccc4C3=O)nc3cc(F)c(F)cc32)cc1,5.92
Cc1ccc(S(=O)(=O)n2c(CCN3C(=O)c4ccccc4C3=O)nc3ccccc32)cc1,5.66
Cc1ccc(S(=O)(=O)n2c(CCN3Cc4ccccc4C3=O)nc3cc(Cl)c(Cl)cc32)cc1,5.47
Cc1ccc(S(=O)(=O)n2c(CN3C(=O)c4ccccc4C3=O)nc3cc(Cl)c(Cl)cc32)cc1,6.3
Cc1ccc(S(=O)(=O)n2c(N3C(=O)c4ccccc4C3=O)nc3cc(Cl)c(Cl)cc32)cc1,4.71
Cc1ccc(SCc2nc3c(Cn4ccnc4)c(O)ccc3n2C)cc1,4.49
Cc1ccc(SCc2nc3c(Cn4ccnc4C)c(O)ccc3n2C)cc1,4.44
Cc1ccc(Sc2nc(N)nc3c2ncn3CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)cc1,7.22
Cc1ccc2c(nc(CCc3ccc(F)cc3)n2C)c1Cn1ccnc1,4.94
Cc1cccc(-c2cc(C(=O)N3CCC(Cc4ccccc4)CC3)c3ccccc3n2)c1,5.75
Cc1cccc(-c2cc(NC(=O)c3ccc(C(F)(F)F)cc3O)c[nH]c2=O)c1,4.58
Cc1cccc(-c2cc(NC(=O)c3ccc(C)cc3O)c[nH]c2=O)c1,4.41
Cc1cccc(-c2cc(NC(=O)c3ccc(Cl)cc3O)c[nH]c2=O)c1,4.65
Cc1cccc(-c2cc(NC(=O)c3ccc(F)cc3O)c[nH]c2=O)c1,4.49
Cc1cccc(-c2cc(NC(=O)c3ccccc3O)c[nH]c2=O)c1,4.23
Cc1cccc(/C(Br)=C(/NC(=O)c2ccccc2)C(=O)N[C@H](CO)Cc2ccccc2)c1,6.34
Cc1cccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](CO)Cc2ccccc2)c1,4.22
Cc1cccc(C(=O)Nc2nc(-c3ccccc3)cs2)c1O,6.66
Cc1cccc(C(=O)Nc2ncc(Br)s2)c1O,5.46
Cc1cccc(C(=O)Nc2ncc([N+](=O)[O-])s2)c1O,6.19
Cc1cccc(COP(=O)(CO[C@H](C)Cn2cnc3c(N)ncnc32)N[C@@H](C)C(=O)OC(C)C)c1,6.74
Cc1cccc(O)c1C(=O)Cc1c(C=O)cc(O)c(C)c1O,4.29
Cc1ccccc1/C(Br)=C(/NC(=O)c1ccccc1)C(=O)N1CCCCC1,6.05
Cc1ccccc1/C(Cl)=C(/NC(=O)c1ccccc1)C(=O)N1CCCCC1,6.0
Cc1ccccc1COP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)N[C@@H](C)C(=O)OC(C)C,7.62
Cc1ccccc1COP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)N[C@@H](Cc1ccccc1)C(=O)OC(C)C,6.31
Cc1ccccc1Sc1nc(N)nc2c1ncn2CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F,7.1
Cc1cn(/C=C2/CC2(F)CO)c(=O)[nH]c1=O,4.7
Cc1cn(/C=C2\CC2(F)CO)c(=O)[nH]c1=O,4.7
Cc1cn([C@@H]2C[C@@H](F)[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,6.82
Cc1cn([C@@H]2C[C@@H](F)[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1N,7.52
Cc1cn([C@@H]2C[C@@H](N=[N+]=[N-])[C@H](CO)O2)c(=O)nc1N,4.89
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,6.25
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)nc1N,6.05
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)nc1NO,5.3
Cc1cn([C@@H]2O[C@H](CO)C=C2F)c(=O)[nH]c1=O,5.7
Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,6.89
Cc1cn([C@@H]2O[C@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O,4.72
Cc1cn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,6.34
Cc1cn([C@H]2C[C@@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,4.38
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,6.52
Cc1cn([C@H]2C[C@H](OP(=O)(S)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)C[C@@H]3O)[C@@H](COP(=O)(S)O[C@H]3C[C@H](n4ccc(N)nc4=O)O[C@@H]3CO)O2)c(=O)[nH]c1=O,5.68
Cc1cn([C@H]2OC[C@H](O)[C@H](O)[C@H]2O)c(=O)nc1N,4.3
Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O,7.0
Cc1cnc(C2CC(=O)N(c3cnn4c3CN(C(=O)Nc3cc(F)c(F)c(F)c3)C(C3CC3)C4)C2)s1,7.75
Cc1nc(C2CC(=O)N(c3cnn4c3CN(C(=O)Nc3cc(F)c(F)c(F)c3)C(C3CC3)C4)C2)no1,7.8
Cc1nc(COC(=O)[C@@]2(C)CC[C@]3(C)CC[C@]4(C)C(=CC(=O)[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@]54C)[C@@H]3C2)cs1,5.04
Cc1nc2cc(NC(=O)c3ccc(S(=O)(=O)N(C)Cc4ccccc4)cc3)ccc2s1,6.46
Cc1nccn1Cc1c(O)ccc2c1nc(CSc1ccccc1)n2C,5.11
Cc1ncnc2c1c(Br)cn2[C@@H]1C[C@@H](CO)[C@@H](O)[C@H]1O,5.18
Cc1oc2nc1C(=O)N[C@@H](C)c1nc(co1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)c1nc-2cs1,4.12
Cl.NCC(=O)SCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCSC(=O)CN,4.99
Cl.Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,7.09
Cl.Nc1ncnc2c1ncn2CCOCP(=O)(OCCOC(=O)[C@@H](N)Cc1ccccc1)OCCOC(=O)[C@@H](N)Cc1ccccc1,6.51
Cl.Nc1ncnc2c1ncn2CCOCP(=O)(OCCSC(=O)[C@@H](N)Cc1ccccc1)OCCSC(=O)[C@@H](N)Cc1ccccc1,6.68
Cl.Nc1ncnc2c1ncn2CCOCP(=O)(OCOC(=O)[C@@H](N)Cc1ccccc1)OCOC(=O)[C@@H](N)Cc1ccccc1,6.18
ClCCc1c(Cl)nc2ccc(Cl)cc2c1-c1ccccc1Cl,4.72
Clc1cc2nc(N3CCN(c4ccccn4)CC3)[nH]c2cc1Cl,6.22
Clc1ccc(C2=CC(c3c(Cl)cccc3Cl)n3ncnc3N2)cc1,5.75
Clc1ccc(C2CC(c3c(Cl)cccc3Cl)n3ncnc3N2)cc1,5.33
Clc1ccc(C2CC(c3ccccc3)n3ncnc3N2)cc1,4.47
Clc1ccc(C2CC(c3ccccc3Cl)n3ncnc3N2)cc1,5.52
Clc1cccc2c1Oc1cc(N3CCCC3)ccc1C2,5.96
Clc1cccc2c1Oc1cc(N3CCCC3)ccc1C2C1COC1,5.13
Cn1c(=O)c(CCO)c(-c2ccccc2Cl)c2cc(Cl)ccc21,4.66
Cn1c(CCC2CCCCC2)nc2cc(Cl)c(Cl)cc21,4.73
Cn1c(CCC2CCCO2)nc2cc(Cl)c(Cl)cc21,4.99
Cn1c(CCN2C(=O)c3ccccc3C2=O)nc2cc(Cl)c(Cl)cc21,6.05
Cn1c(CCc2ccncc2)nc2cc(Cl)c(Cl)cc21,5.34
Cn1c(CS(=O)(=O)c2ccccc2)nc2c(Cn3ccnc3)c(O)ccc21,4.15
Cn1c(CSc2ccccc2)nc2c(Cn3ccnc3)c(O)ccc21,5.04
Cn1c(Cl)c2c(c1C(=O)Nc1ccc(F)c(Cl)c1)CC[C@@H]2NC(=O)OCc1c[nH]nn1,7.85
Cn1c(Cl)c2c(c1C(=O)Nc1ccc(F)c(Cl)c1)CC[C@@H]2NC(=O)OCc1nc[nH]n1,7.96
Cn1cc(-c2ccc(F)nc2F)nc(Cc2ccc(Cl)cc2)c1=O,5.72
Cn1cc(C(=O)C(=O)N2CC(F)(F)C2)cc1C(=O)Nc1ccc(F)c(F)c1,5.42
Cn1cc(C(=O)C(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c(F)c1,5.96
Cn1cc(C(=O)C(=O)NCC#N)cc1C(=O)Nc1ccc(F)c(F)c1,5.29
Cn1cc(C(=O)C(=O)NCc2ccccc2)cc1C(=O)Nc1ccc(F)c(F)c1,6.39
Cn1cc(C(=O)C(=O)NOC2CCCC2)cc1C(=O)Nc1ccc(F)c(F)c1,6.25
Cn1cc(C(=O)C(=O)Nc2ccccc2)cc1C(=O)Nc1ccc(F)c(F)c1,7.1
Cn1cc(C(=O)C(=O)Nc2nccs2)cc1C(=O)Nc1ccc(F)c(F)c1,6.33
Cn1cc(COC(=O)N[C@H]2CCc3c2cn(C)c3C(=O)Nc2ccc(F)c(Cl)c2)nn1,7.28
Cn1cc2c(c1C(=O)Nc1ccc(F)c(Cl)c1)CC[C@@H]2NC(=O)OCc1c[nH]nn1,7.24
Cn1cc2c(c1C(=O)Nc1ccc(F)c(Cl)c1)CC[C@@H]2NC(=O)OCc1nc[nH]n1,7.3
Cn1ccnc1C(=O)Nc1ccc2c(=O)c3cccc(F)c3oc2c1,6.31
Cn1cnc(COC(=O)N[C@@H]2CCc3c2cn(C)c3C(=O)Nc2ccc(F)c(Cl)c2)n1,5.46
